rep,gene,case_fun,case_syn,control_fun,control_syn,case_ratio,control_ratio,case_fun_w,control_fun_w,prox,prox_w
23,TECR,17,9,36,54,1.88888888888889,0.666666666666667,9.49403341288783,21.7009345794393,0.0217811608073762,0.0958267692368724
23,ZNF333,21,4,154,70,5.25,2.2,11.727923627685,92.8317757009346,0.0951727907653625,0.152665596478525
24,ADGRE2,24,8,143,57,3,2.50877192982456,11.6363636363636,79.0863849765258,0.679335395563201,0.881906604977447
24,ADGRE3,44,19,116,101,2.31578947368421,1.14851485148515,21.3333333333333,64.1539906103286,0.0189865989121391,0.11663563809539
24,ADGRE5,24,13,97,85,1.84615384615385,1.14117647058824,11.6363636363636,53.6460093896714,0.193333486797672,0.394377560118298
24,CLEC17A,18,3,55,31,6,1.7741935483871,8.72727272727273,30.4178403755869,0.0422037764336711,0.0937753038954359
24,DDX39A,11,7,68,65,1.57142857142857,1.04615384615385,5.33333333333333,37.6075117370892,0.423925040979985,0.765938977969804
24,DNAJB1,6,3,47,20,2,2.35,2.90909090909091,25.9934272300469,0.832205634116126,0.764539316286745
24,GIPC1,17,8,81,51,2.125,1.58823529411765,8.24242424242424,44.7971830985915,0.526091202124917,0.82371678285351
24,NDUFB7,5,0,42,5,Inf,8.4,2.42424242424242,23.2281690140845,0.301885727452702,0.383427708667042
24,PKN1,41,19,210,114,2.15789473684211,1.84210526315789,19.8787878787879,116.140845070423,0.596641611405553,0.923860250083289
24,PTGER1,9,6,70,34,1.5,2.05882352941176,4.36363636363636,38.7136150234742,0.579856390731726,0.431867416367974
24,TECR,14,13,59,70,1.07692307692308,0.842857142857143,6.78787878787879,32.6300469483568,0.562901857368153,0.798914980835075
24,ZNF333,27,15,141,57,1.8,2.47368421052632,13.0909090909091,77.9802816901408,0.379690634215391,0.272749522609445
25,ADGRE2,11,6,132,52,1.83333333333333,2.53846153846154,5.7037037037037,70.4110709231011,0.547468966440425,0.63035359132222
25,ADGRE3,30,14,78,66,2.14285714285714,1.18181818181818,15.5555555555556,41.6065419091052,0.0960999165902026,0.158528185313752
25,ADGRE5,45,21,149,110,2.14285714285714,1.35454545454545,23.3333333333333,79.4791633904702,0.111305393220438,0.208835328347785
25,CLEC17A,3,4,53,32,0.75,1.65625,1.55555555555556,28.271111810033,0.316595624320065,0.572999447929499
25,DDX39A,12,12,101,53,1,1.90566037735849,6.22222222222222,53.8751376002516,0.146552475091147,0.174633875146876
25,DNAJB1,10,5,36,36,2,1,5.18518518518519,19.2030193426639,0.234811581416251,0.35868478202327
25,GIPC1,19,11,59,32,1.72727272727273,1.84375,9.85185185185185,31.4716150338103,0.881700936841274,0.911239139195213
25,NDUFB7,12,5,39,18,2.4,2.16666666666667,6.22222222222222,20.8032709545526,0.864969678000491,1
25,PKN1,31,14,186,96,2.21428571428571,1.9375,16.0740740740741,99.215599937097,0.697548175849492,0.793631296992535
25,PTGER1,13,7,97,35,1.85714285714286,2.77142857142857,6.74074074074074,51.7414687844001,0.438398398731991,0.495455048148091
25,TECR,17,11,76,42,1.54545454545455,1.80952380952381,8.81481481481481,40.5397075011794,0.716032047415602,0.724148139927978
25,ZNF333,23,5,133,69,4.6,1.92753623188406,11.9259259259259,70.944488127064,0.070007239903849,0.115141555965671
26,ADGRE2,24,19,134,89,1.26315789473684,1.50561797752809,16.3018867924528,96.4602941176471,0.60236341540558,0.503242689932376
26,ADGRE3,38,16,81,102,2.375,0.794117647058823,25.811320754717,58.3080882352941,0.000645507052893654,0.00283656038382928
26,ADGRE5,40,15,123,58,2.66666666666667,2.12068965517241,27.1698113207547,88.5419117647059,0.499031527920684,0.660214179658235
